year,district,contact_type_cd,sex_code_cd,race_code_cd,age_group,count
2019,41,INVSTG,F,API,19-30,1
2019,41,INVSTG,F,BLK,19-30,2
2019,41,INVSTG,F,BLK,30-40,1
2019,41,INVSTG,F,BLK,40-50,2
2019,41,INVSTG,M,BLK,19-30,4
2019,41,INVSTG,M,BLK,30-40,1
2019,41,INVSTG,M,BLK,50-60,2
2019,41,INVSTG,M,BLK,Juvenile,3
2019,41,INVSTG,M,WWH,50-60,1
2020,1,INVSTG,F,API,19-30,1
2020,1,INVSTG,F,API,40-50,1
2020,1,INVSTG,F,API,50-60,1
2020,1,INVSTG,F,API,Juvenile,2
2020,1,INVSTG,F,BLK,19-30,152
2020,1,INVSTG,F,BLK,30-40,99
2020,1,INVSTG,F,BLK,40-50,39
2020,1,INVSTG,F,BLK,50-60,21
2020,1,INVSTG,F,BLK,60 or older,10
2020,1,INVSTG,F,BLK,Juvenile,64
2020,1,INVSTG,F,I,50-60,1
2020,1,INVSTG,F,I,Juvenile,1
2020,1,INVSTG,F,WHT,19-30,39
2020,1,INVSTG,F,WHT,30-40,35
2020,1,INVSTG,F,WHT,40-50,11
2020,1,INVSTG,F,WHT,50-60,3
2020,1,INVSTG,F,WHT,Juvenile,18
2020,1,INVSTG,F,WWH,19-30,55
2020,1,INVSTG,F,WWH,30-40,13
2020,1,INVSTG,F,WWH,40-50,1
2020,1,INVSTG,F,WWH,Juvenile,9
2020,1,INVSTG,M,API,19-30,26
2020,1,INVSTG,M,API,30-40,6
2020,1,INVSTG,M,API,40-50,2
2020,1,INVSTG,M,API,60 or older,1
2020,1,INVSTG,M,API,Juvenile,4
2020,1,INVSTG,M,BLK,19-30,986
2020,1,INVSTG,M,BLK,30-40,529
2020,1,INVSTG,M,BLK,40-50,451
2020,1,INVSTG,M,BLK,50-60,456
2020,1,INVSTG,M,BLK,60 or older,215
2020,1,INVSTG,M,BLK,Juvenile,340
2020,1,INVSTG,M,I,19-30,3
2020,1,INVSTG,M,I,30-40,2
2020,1,INVSTG,M,P,30-40,2
2020,1,INVSTG,M,P,50-60,1
2020,1,INVSTG,M,WHI,40-50,1
2020,1,INVSTG,M,WHT,19-30,196
2020,1,INVSTG,M,WHT,30-40,114
2020,1,INVSTG,M,WHT,40-50,65
2020,1,INVSTG,M,WHT,50-60,68
2020,1,INVSTG,M,WHT,60 or older,28
2020,1,INVSTG,M,WHT,Juvenile,37
2020,1,INVSTG,M,WWH,19-30,310
2020,1,INVSTG,M,WWH,30-40,100
2020,1,INVSTG,M,WWH,40-50,52
2020,1,INVSTG,M,WWH,50-60,39
2020,1,INVSTG,M,WWH,60 or older,12
2020,1,INVSTG,M,WWH,Juvenile,55
2020,1,INVSTG,X,BLK,19-30,1
2020,1,PRO,M,BLK,30-40,1
2020,2,GANGLTR,F,BLK,30-40,1
2020,2,GANGLTR,F,BLK,40-50,1
2020,2,GANGLTR,M,BLK,19-30,31
2020,2,GANGLTR,M,BLK,30-40,13
2020,2,GANGLTR,M,BLK,40-50,8
2020,2,GANGLTR,M,BLK,50-60,12
2020,2,GANGLTR,M,BLK,60 or older,1
2020,2,GANGLTR,M,BLK,Juvenile,5
2020,2,INVSTG,F,API,19-30,2
2020,2,INVSTG,F,BLK,19-30,107
2020,2,INVSTG,F,BLK,30-40,64
2020,2,INVSTG,F,BLK,40-50,34
2020,2,INVSTG,F,BLK,50-60,27
2020,2,INVSTG,F,BLK,60 or older,6
2020,2,INVSTG,F,BLK,Juvenile,51
2020,2,INVSTG,F,I,19-30,1
2020,2,INVSTG,F,P,Juvenile,1
2020,2,INVSTG,F,WHT,19-30,5
2020,2,INVSTG,F,WHT,30-40,2
2020,2,INVSTG,F,WHT,50-60,1
2020,2,INVSTG,F,WWH,19-30,4
2020,2,INVSTG,F,WWH,30-40,2
2020,2,INVSTG,F,WWH,40-50,1
2020,2,INVSTG,F,WWH,Juvenile,2
2020,2,INVSTG,M,API,19-30,5
2020,2,INVSTG,M,API,30-40,2
2020,2,INVSTG,M,API,40-50,1
2020,2,INVSTG,M,API,50-60,1
2020,2,INVSTG,M,API,Juvenile,1
2020,2,INVSTG,M,BLK,19-30,698
2020,2,INVSTG,M,BLK,30-40,347
2020,2,INVSTG,M,BLK,40-50,195
2020,2,INVSTG,M,BLK,50-60,258
2020,2,INVSTG,M,BLK,60 or older,92
2020,2,INVSTG,M,BLK,Juvenile,273
2020,2,INVSTG,M,I,40-50,2
2020,2,INVSTG,M,I,50-60,2
2020,2,INVSTG,M,P,50-60,1
2020,2,INVSTG,M,WHT,19-30,25
2020,2,INVSTG,M,WHT,30-40,8
2020,2,INVSTG,M,WHT,40-50,5
2020,2,INVSTG,M,WHT,50-60,3
2020,2,INVSTG,M,WHT,Juvenile,3
2020,2,INVSTG,M,WWH,19-30,23
2020,2,INVSTG,M,WWH,30-40,11
2020,2,INVSTG,M,WWH,40-50,2
2020,2,INVSTG,M,WWH,50-60,1
2020,2,INVSTG,M,WWH,60 or older,2
2020,2,INVSTG,M,WWH,Juvenile,4
2020,3,GANGLTR,F,BLK,40-50,3
2020,3,GANGLTR,F,BLK,50-60,1
2020,3,GANGLTR,M,BLK,19-30,35
2020,3,GANGLTR,M,BLK,30-40,21
2020,3,GANGLTR,M,BLK,40-50,10
2020,3,GANGLTR,M,BLK,50-60,11
2020,3,GANGLTR,M,BLK,60 or older,6
2020,3,GANGLTR,M,BLK,Juvenile,19
2020,3,GANGLTR,M,WWH,Juvenile,1
2020,3,GANGLTR,X,BLK,50-60,1
2020,3,INVSTG,F,API,40-50,1
2020,3,INVSTG,F,BLK,19-30,183
2020,3,INVSTG,F,BLK,30-40,60
2020,3,INVSTG,F,BLK,40-50,36
2020,3,INVSTG,F,BLK,50-60,13
2020,3,INVSTG,F,BLK,60 or older,2
2020,3,INVSTG,F,BLK,Juvenile,52
2020,3,INVSTG,F,WHT,19-30,2
2020,3,INVSTG,F,WHT,30-40,2
2020,3,INVSTG,F,WHT,40-50,1
2020,3,INVSTG,F,WHT,50-60,1
2020,3,INVSTG,F,WWH,19-30,5
2020,3,INVSTG,F,WWH,40-50,1
2020,3,INVSTG,F,WWH,Juvenile,1
2020,3,INVSTG,M,API,19-30,4
2020,3,INVSTG,M,API,30-40,1
2020,3,INVSTG,M,API,40-50,2
2020,3,INVSTG,M,BLK,19-30,993
2020,3,INVSTG,M,BLK,30-40,392
2020,3,INVSTG,M,BLK,40-50,193
2020,3,INVSTG,M,BLK,50-60,128
2020,3,INVSTG,M,BLK,60 or older,40
2020,3,INVSTG,M,BLK,Juvenile,275
2020,3,INVSTG,M,I,19-30,1
2020,3,INVSTG,M,I,Juvenile,1
2020,3,INVSTG,M,P,50-60,1
2020,3,INVSTG,M,WHT,19-30,9
2020,3,INVSTG,M,WHT,30-40,7
2020,3,INVSTG,M,WHT,50-60,1
2020,3,INVSTG,M,WHT,Juvenile,1
2020,3,INVSTG,M,WWH,19-30,20
2020,3,INVSTG,M,WWH,30-40,4
2020,3,INVSTG,M,WWH,40-50,3
2020,3,INVSTG,M,WWH,50-60,1
2020,3,INVSTG,M,WWH,Juvenile,2
2020,3,INVSTG,X,BLK,19-30,1
2020,3,PRO,M,WHT,60 or older,1
2020,4,GANGLTR,F,BLK,19-30,3
2020,4,GANGLTR,F,BLK,30-40,4
2020,4,GANGLTR,F,BLK,40-50,1
2020,4,GANGLTR,F,BLK,50-60,11
2020,4,GANGLTR,F,WHT,19-30,1
2020,4,GANGLTR,M,BLK,19-30,30
2020,4,GANGLTR,M,BLK,30-40,19
2020,4,GANGLTR,M,BLK,40-50,68
2020,4,GANGLTR,M,BLK,50-60,72
2020,4,GANGLTR,M,BLK,60 or older,12
2020,4,GANGLTR,M,BLK,Juvenile,8
2020,4,GANGLTR,M,WHT,40-50,1
2020,4,GANGLTR,M,WWH,40-50,1
2020,4,INVSTG,F,API,19-30,3
2020,4,INVSTG,F,BLK,19-30,441
2020,4,INVSTG,F,BLK,30-40,133
2020,4,INVSTG,F,BLK,40-50,62
2020,4,INVSTG,F,BLK,50-60,28
2020,4,INVSTG,F,BLK,60 or older,8
2020,4,INVSTG,F,BLK,Juvenile,88
2020,4,INVSTG,F,WHT,19-30,21
2020,4,INVSTG,F,WHT,30-40,9
2020,4,INVSTG,F,WHT,40-50,11
2020,4,INVSTG,F,WHT,50-60,3
2020,4,INVSTG,F,WHT,Juvenile,3
2020,4,INVSTG,F,WWH,19-30,76
2020,4,INVSTG,F,WWH,30-40,8
2020,4,INVSTG,F,WWH,40-50,5
2020,4,INVSTG,F,WWH,50-60,2
2020,4,INVSTG,F,WWH,60 or older,1
2020,4,INVSTG,F,WWH,Juvenile,33
2020,4,INVSTG,M,API,19-30,4
2020,4,INVSTG,M,API,30-40,1
2020,4,INVSTG,M,API,Juvenile,1
2020,4,INVSTG,M,BLK,19-30,1740
2020,4,INVSTG,M,BLK,30-40,605
2020,4,INVSTG,M,BLK,40-50,288
2020,4,INVSTG,M,BLK,50-60,270
2020,4,INVSTG,M,BLK,60 or older,113
2020,4,INVSTG,M,BLK,Juvenile,266
2020,4,INVSTG,M,I,19-30,2
2020,4,INVSTG,M,P,19-30,1
2020,4,INVSTG,M,P,30-40,1
2020,4,INVSTG,M,WHT,19-30,39
2020,4,INVSTG,M,WHT,30-40,15
2020,4,INVSTG,M,WHT,40-50,16
2020,4,INVSTG,M,WHT,50-60,16
2020,4,INVSTG,M,WHT,60 or older,7
2020,4,INVSTG,M,WHT,Juvenile,12
2020,4,INVSTG,M,WWH,19-30,326
2020,4,INVSTG,M,WWH,30-40,77
2020,4,INVSTG,M,WWH,40-50,39
2020,4,INVSTG,M,WWH,50-60,37
2020,4,INVSTG,M,WWH,60 or older,20
2020,4,INVSTG,M,WWH,Juvenile,112
2020,4,PRO,F,BLK,40-50,1
2020,4,PRO,M,BLK,50-60,1
2020,5,GANGLTR,F,BLK,40-50,1
2020,5,GANGLTR,F,BLK,60 or older,1
2020,5,GANGLTR,M,BLK,50-60,1
2020,5,GANGLTR,M,BLK,60 or older,1
2020,5,INVSTG,F,API,30-40,1
2020,5,INVSTG,F,API,Juvenile,1
2020,5,INVSTG,F,BLK,19-30,243
2020,5,INVSTG,F,BLK,30-40,78
2020,5,INVSTG,F,BLK,40-50,58
2020,5,INVSTG,F,BLK,50-60,65
2020,5,INVSTG,F,BLK,60 or older,21
2020,5,INVSTG,F,BLK,Juvenile,44
2020,5,INVSTG,F,I,30-40,1
2020,5,INVSTG,F,WHT,19-30,6
2020,5,INVSTG,F,WHT,30-40,11
2020,5,INVSTG,F,WHT,40-50,3
2020,5,INVSTG,F,WHT,50-60,3
2020,5,INVSTG,F,WHT,Juvenile,1
2020,5,INVSTG,F,WWH,19-30,3
2020,5,INVSTG,F,WWH,30-40,4
2020,5,INVSTG,F,WWH,60 or older,1
2020,5,INVSTG,F,WWH,Juvenile,1
2020,5,INVSTG,M,API,19-30,4
2020,5,INVSTG,M,API,30-40,1
2020,5,INVSTG,M,API,50-60,1
2020,5,INVSTG,M,API,60 or older,3
2020,5,INVSTG,M,BLK,19-30,1177
2020,5,INVSTG,M,BLK,30-40,528
2020,5,INVSTG,M,BLK,40-50,344
2020,5,INVSTG,M,BLK,50-60,392
2020,5,INVSTG,M,BLK,60 or older,128
2020,5,INVSTG,M,BLK,Juvenile,315
2020,5,INVSTG,M,I,19-30,2
2020,5,INVSTG,M,I,50-60,1
2020,5,INVSTG,M,P,50-60,1
2020,5,INVSTG,M,WHT,19-30,14
2020,5,INVSTG,M,WHT,30-40,12
2020,5,INVSTG,M,WHT,40-50,6
2020,5,INVSTG,M,WHT,50-60,5
2020,5,INVSTG,M,WHT,60 or older,2
2020,5,INVSTG,M,WHT,Juvenile,4
2020,5,INVSTG,M,WWH,19-30,38
2020,5,INVSTG,M,WWH,30-40,10
2020,5,INVSTG,M,WWH,40-50,5
2020,5,INVSTG,M,WWH,50-60,2
2020,5,INVSTG,M,WWH,60 or older,1
2020,5,INVSTG,M,WWH,Juvenile,24
2020,5,INVSTG,X,BLK,30-40,1
2020,5,PRO,F,BLK,19-30,1
2020,5,PRO,F,BLK,30-40,1
2020,5,PRO,F,BLK,40-50,1
2020,5,PRO,F,BLK,50-60,1
2020,5,PRO,M,BLK,19-30,1
2020,5,PRO,M,BLK,60 or older,1
2020,6,GANGLTR,F,BLK,19-30,1
2020,6,GANGLTR,F,BLK,30-40,1
2020,6,GANGLTR,F,BLK,40-50,1
2020,6,GANGLTR,M,BLK,19-30,18
2020,6,GANGLTR,M,BLK,30-40,13
2020,6,GANGLTR,M,BLK,40-50,11
2020,6,GANGLTR,M,BLK,50-60,10
2020,6,GANGLTR,M,BLK,60 or older,3
2020,6,INVSTG,F,API,19-30,1
2020,6,INVSTG,F,BLK,19-30,290
2020,6,INVSTG,F,BLK,30-40,75
2020,6,INVSTG,F,BLK,40-50,39
2020,6,INVSTG,F,BLK,50-60,12
2020,6,INVSTG,F,BLK,60 or older,13
2020,6,INVSTG,F,BLK,Juvenile,83
2020,6,INVSTG,F,WHT,19-30,5
2020,6,INVSTG,F,WHT,30-40,2
2020,6,INVSTG,F,WHT,40-50,1
2020,6,INVSTG,F,WHT,50-60,2
2020,6,INVSTG,F,WHT,Juvenile,2
2020,6,INVSTG,F,WWH,19-30,4
2020,6,INVSTG,F,WWH,30-40,4
2020,6,INVSTG,F,WWH,40-50,2
2020,6,INVSTG,F,WWH,50-60,2
2020,6,INVSTG,M,API,19-30,3
2020,6,INVSTG,M,API,30-40,1
2020,6,INVSTG,M,API,40-50,2
2020,6,INVSTG,M,BLK,19-30,1937
2020,6,INVSTG,M,BLK,30-40,680
2020,6,INVSTG,M,BLK,40-50,275
2020,6,INVSTG,M,BLK,50-60,235
2020,6,INVSTG,M,BLK,60 or older,94
2020,6,INVSTG,M,BLK,Juvenile,394
2020,6,INVSTG,M,I,40-50,1
2020,6,INVSTG,M,I,Juvenile,1
2020,6,INVSTG,M,P,30-40,1
2020,6,INVSTG,M,WHT,19-30,19
2020,6,INVSTG,M,WHT,30-40,6
2020,6,INVSTG,M,WHT,40-50,2
2020,6,INVSTG,M,WHT,50-60,1
2020,6,INVSTG,M,WHT,Juvenile,2
2020,6,INVSTG,M,WWH,19-30,32
2020,6,INVSTG,M,WWH,30-40,6
2020,6,INVSTG,M,WWH,40-50,6
2020,6,INVSTG,M,WWH,50-60,2
2020,6,INVSTG,M,WWH,60 or older,2
2020,6,INVSTG,M,WWH,Juvenile,7
2020,6,INVSTG,X,BLK,19-30,1
2020,6,INVSTG,X,BLK,40-50,1
2020,6,INVSTG,X,BLK,Juvenile,2
2020,7,GANGLTR,M,BLK,19-30,1
2020,7,GANGLTR,M,BLK,30-40,6
2020,7,GANGLTR,M,BLK,40-50,5
2020,7,GANGLTR,M,BLK,60 or older,1
2020,7,INVSTG,F,API,19-30,1
2020,7,INVSTG,F,API,Juvenile,1
2020,7,INVSTG,F,BLK,19-30,643
2020,7,INVSTG,F,BLK,30-40,189
2020,7,INVSTG,F,BLK,40-50,111
2020,7,INVSTG,F,BLK,50-60,92
2020,7,INVSTG,F,BLK,60 or older,25
2020,7,INVSTG,F,BLK,Juvenile,168
2020,7,INVSTG,F,WHT,19-30,25
2020,7,INVSTG,F,WHT,30-40,18
2020,7,INVSTG,F,WHT,40-50,2
2020,7,INVSTG,F,WHT,50-60,2
2020,7,INVSTG,F,WHT,Juvenile,4
2020,7,INVSTG,F,WWH,19-30,32
2020,7,INVSTG,F,WWH,30-40,12
2020,7,INVSTG,F,WWH,40-50,3
2020,7,INVSTG,F,WWH,50-60,2
2020,7,INVSTG,F,WWH,Juvenile,7
2020,7,INVSTG,M,API,19-30,6
2020,7,INVSTG,M,API,30-40,5
2020,7,INVSTG,M,API,40-50,1
2020,7,INVSTG,M,API,50-60,1
2020,7,INVSTG,M,API,60 or older,2
2020,7,INVSTG,M,API,Juvenile,2
2020,7,INVSTG,M,BLK,19-30,4228
2020,7,INVSTG,M,BLK,30-40,1625
2020,7,INVSTG,M,BLK,40-50,664
2020,7,INVSTG,M,BLK,50-60,696
2020,7,INVSTG,M,BLK,60 or older,297
2020,7,INVSTG,M,BLK,Juvenile,845
2020,7,INVSTG,M,I,19-30,2
2020,7,INVSTG,M,I,Juvenile,2
2020,7,INVSTG,M,P,19-30,2
2020,7,INVSTG,M,P,30-40,1
2020,7,INVSTG,M,WHT,19-30,34
2020,7,INVSTG,M,WHT,30-40,33
2020,7,INVSTG,M,WHT,40-50,18
2020,7,INVSTG,M,WHT,50-60,16
2020,7,INVSTG,M,WHT,60 or older,3
2020,7,INVSTG,M,WHT,Juvenile,8
2020,7,INVSTG,M,WWH,19-30,140
2020,7,INVSTG,M,WWH,30-40,61
2020,7,INVSTG,M,WWH,40-50,31
2020,7,INVSTG,M,WWH,50-60,12
2020,7,INVSTG,M,WWH,60 or older,6
2020,7,INVSTG,M,WWH,Juvenile,42
2020,7,INVSTG,X,BLK,19-30,3
2020,7,INVSTG,X,BLK,30-40,1
2020,7,INVSTG,X,BLK,40-50,1
2020,7,INVSTG,X,BLK,Juvenile,3
2020,7,PRO,F,BLK,30-40,1
2020,7,PRO,M,BLK,19-30,1
2020,8,GANGLTR,F,BLK,19-30,1
2020,8,GANGLTR,F,BLK,40-50,1
2020,8,GANGLTR,F,WHT,50-60,1
2020,8,GANGLTR,F,WWH,30-40,1
2020,8,GANGLTR,M,API,19-30,1
2020,8,GANGLTR,M,BLK,19-30,56
2020,8,GANGLTR,M,BLK,30-40,25
2020,8,GANGLTR,M,BLK,40-50,8
2020,8,GANGLTR,M,BLK,50-60,4
2020,8,GANGLTR,M,BLK,60 or older,5
2020,8,GANGLTR,M,BLK,Juvenile,11
2020,8,GANGLTR,M,WHT,30-40,1
2020,8,GANGLTR,M,WWH,50-60,1
2020,8,GANGLTR,M,WWH,Juvenile,1
2020,8,INVSTG,F,API,19-30,2
2020,8,INVSTG,F,API,30-40,1
2020,8,INVSTG,F,BLK,19-30,186
2020,8,INVSTG,F,BLK,30-40,50
2020,8,INVSTG,F,BLK,40-50,35
2020,8,INVSTG,F,BLK,50-60,10
2020,8,INVSTG,F,BLK,60 or older,3
2020,8,INVSTG,F,BLK,Juvenile,37
2020,8,INVSTG,F,I,30-40,1
2020,8,INVSTG,F,P,30-40,3
2020,8,INVSTG,F,P,40-50,1
2020,8,INVSTG,F,WHT,19-30,42
2020,8,INVSTG,F,WHT,30-40,48
2020,8,INVSTG,F,WHT,40-50,25
2020,8,INVSTG,F,WHT,50-60,11
2020,8,INVSTG,F,WHT,Juvenile,9
2020,8,INVSTG,F,WWH,19-30,242
2020,8,INVSTG,F,WWH,30-40,49
2020,8,INVSTG,F,WWH,40-50,39
2020,8,INVSTG,F,WWH,50-60,10
2020,8,INVSTG,F,WWH,60 or older,2
2020,8,INVSTG,F,WWH,Juvenile,124
2020,8,INVSTG,M,API,19-30,16
2020,8,INVSTG,M,API,30-40,11
2020,8,INVSTG,M,API,40-50,4
2020,8,INVSTG,M,API,50-60,2
2020,8,INVSTG,M,API,60 or older,2
2020,8,INVSTG,M,API,Juvenile,2
2020,8,INVSTG,M,BLK,19-30,911
2020,8,INVSTG,M,BLK,30-40,359
2020,8,INVSTG,M,BLK,40-50,189
2020,8,INVSTG,M,BLK,50-60,206
2020,8,INVSTG,M,BLK,60 or older,77
2020,8,INVSTG,M,BLK,Juvenile,192
2020,8,INVSTG,M,P,19-30,4
2020,8,INVSTG,M,P,40-50,1
2020,8,INVSTG,M,WHT,19-30,132
2020,8,INVSTG,M,WHT,30-40,93
2020,8,INVSTG,M,WHT,40-50,50
2020,8,INVSTG,M,WHT,50-60,92
2020,8,INVSTG,M,WHT,60 or older,43
2020,8,INVSTG,M,WHT,Juvenile,37
2020,8,INVSTG,M,WWH,19-30,1395
2020,8,INVSTG,M,WWH,30-40,337
2020,8,INVSTG,M,WWH,40-50,210
2020,8,INVSTG,M,WWH,50-60,97
2020,8,INVSTG,M,WWH,60 or older,33
2020,8,INVSTG,M,WWH,Juvenile,476
2020,8,INVSTG,X,WWH,19-30,1
2020,8,INVSTG,X,WWH,Juvenile,1
2020,8,PRO,F,WHT,30-40,4
2020,8,PRO,F,WHT,40-50,2
2020,8,PRO,F,WWH,19-30,1
2020,8,PRO,F,WWH,30-40,1
2020,8,PRO,M,WHT,19-30,1
2020,8,PRO,M,WWH,30-40,1
2020,9,GANGLTR,F,WHT,19-30,1
2020,9,GANGLTR,F,WWH,19-30,2
2020,9,GANGLTR,M,BLK,19-30,6
2020,9,GANGLTR,M,BLK,30-40,1
2020,9,GANGLTR,M,BLK,Juvenile,4
2020,9,GANGLTR,M,WHT,19-30,5
2020,9,GANGLTR,M,WHT,Juvenile,4
2020,9,GANGLTR,M,WWH,19-30,83
2020,9,GANGLTR,M,WWH,30-40,9
2020,9,GANGLTR,M,WWH,Juvenile,77
2020,9,INVSTG,F,API,19-30,1
2020,9,INVSTG,F,API,50-60,2
2020,9,INVSTG,F,API,Juvenile,9
2020,9,INVSTG,F,BLK,19-30,110
2020,9,INVSTG,F,BLK,30-40,29
2020,9,INVSTG,F,BLK,40-50,16
2020,9,INVSTG,F,BLK,50-60,18
2020,9,INVSTG,F,BLK,60 or older,2
2020,9,INVSTG,F,BLK,Juvenile,25
2020,9,INVSTG,F,P,Juvenile,1
2020,9,INVSTG,F,WHT,19-30,33
2020,9,INVSTG,F,WHT,30-40,33
2020,9,INVSTG,F,WHT,40-50,6
2020,9,INVSTG,F,WHT,50-60,5
2020,9,INVSTG,F,WHT,60 or older,1
2020,9,INVSTG,F,WHT,Juvenile,12
2020,9,INVSTG,F,WWH,19-30,190
2020,9,INVSTG,F,WWH,30-40,42
2020,9,INVSTG,F,WWH,40-50,13
2020,9,INVSTG,F,WWH,50-60,2
2020,9,INVSTG,F,WWH,60 or older,1
2020,9,INVSTG,F,WWH,Juvenile,100
2020,9,INVSTG,M,API,19-30,8
2020,9,INVSTG,M,API,30-40,5
2020,9,INVSTG,M,API,40-50,1
2020,9,INVSTG,M,API,50-60,3
2020,9,INVSTG,M,API,60 or older,3
2020,9,INVSTG,M,API,Juvenile,4
2020,9,INVSTG,M,BLK,19-30,760
2020,9,INVSTG,M,BLK,30-40,253
2020,9,INVSTG,M,BLK,40-50,115
2020,9,INVSTG,M,BLK,50-60,123
2020,9,INVSTG,M,BLK,60 or older,60
2020,9,INVSTG,M,BLK,Juvenile,179
2020,9,INVSTG,M,I,19-30,1
2020,9,INVSTG,M,P,19-30,3
2020,9,INVSTG,M,WHT,19-30,168
2020,9,INVSTG,M,WHT,30-40,74
2020,9,INVSTG,M,WHT,40-50,62
2020,9,INVSTG,M,WHT,50-60,33
2020,9,INVSTG,M,WHT,60 or older,7
2020,9,INVSTG,M,WHT,Juvenile,33
2020,9,INVSTG,M,WWH,19-30,1463
2020,9,INVSTG,M,WWH,30-40,420
2020,9,INVSTG,M,WWH,40-50,156
2020,9,INVSTG,M,WWH,50-60,100
2020,9,INVSTG,M,WWH,60 or older,26
2020,9,INVSTG,M,WWH,Juvenile,541
2020,9,INVSTG,X,WHT,19-30,1
2020,9,INVSTG,X,WWH,19-30,1
2020,9,INVSTG,X,WWH,30-40,1
2020,10,GANGLTR,M,BLK,19-30,3
2020,10,GANGLTR,M,BLK,40-50,1
2020,10,GANGLTR,M,WWH,19-30,27
2020,10,GANGLTR,M,WWH,30-40,8
2020,10,GANGLTR,M,WWH,50-60,3
2020,10,GANGLTR,M,WWH,Juvenile,19
2020,10,INVSTG,F,API,19-30,1
2020,10,INVSTG,F,API,Juvenile,1
2020,10,INVSTG,F,BLK,19-30,70
2020,10,INVSTG,F,BLK,30-40,33
2020,10,INVSTG,F,BLK,40-50,22
2020,10,INVSTG,F,BLK,50-60,14
2020,10,INVSTG,F,BLK,60 or older,10
2020,10,INVSTG,F,BLK,Juvenile,27
2020,10,INVSTG,F,WHI,40-50,1
2020,10,INVSTG,F,WHT,19-30,9
2020,10,INVSTG,F,WHT,30-40,6
2020,10,INVSTG,F,WHT,40-50,6
2020,10,INVSTG,F,WHT,50-60,1
2020,10,INVSTG,F,WHT,60 or older,1
2020,10,INVSTG,F,WHT,Juvenile,3
2020,10,INVSTG,F,WWH,19-30,51
2020,10,INVSTG,F,WWH,30-40,16
2020,10,INVSTG,F,WWH,40-50,5
2020,10,INVSTG,F,WWH,50-60,5
2020,10,INVSTG,F,WWH,Juvenile,35
2020,10,INVSTG,M,API,19-30,3
2020,10,INVSTG,M,API,30-40,2
2020,10,INVSTG,M,API,40-50,1
2020,10,INVSTG,M,API,50-60,2
2020,10,INVSTG,M,API,Juvenile,1
2020,10,INVSTG,M,BLK,19-30,553
2020,10,INVSTG,M,BLK,30-40,243
2020,10,INVSTG,M,BLK,40-50,119
2020,10,INVSTG,M,BLK,50-60,181
2020,10,INVSTG,M,BLK,60 or older,58
2020,10,INVSTG,M,BLK,Juvenile,172
2020,10,INVSTG,M,P,30-40,1
2020,10,INVSTG,M,P,Juvenile,1
2020,10,INVSTG,M,WHI,30-40,3
2020,10,INVSTG,M,WHT,19-30,40
2020,10,INVSTG,M,WHT,30-40,34
2020,10,INVSTG,M,WHT,40-50,19
2020,10,INVSTG,M,WHT,50-60,8
2020,10,INVSTG,M,WHT,60 or older,2
2020,10,INVSTG,M,WHT,Juvenile,2
2020,10,INVSTG,M,WWH,19-30,576
2020,10,INVSTG,M,WWH,30-40,204
2020,10,INVSTG,M,WWH,40-50,112
2020,10,INVSTG,M,WWH,50-60,53
2020,10,INVSTG,M,WWH,60 or older,11
2020,10,INVSTG,M,WWH,Juvenile,216
2020,10,INVSTG,X,BLK,30-40,1
2020,10,INVSTG,X,BLK,50-60,1
2020,10,INVSTG,X,BLK,Juvenile,1
2020,10,INVSTG,X,WWH,19-30,1
2020,10,INVSTG,X,WWH,40-50,1
2020,11,GANGLTR,F,API,19-30,1
2020,11,GANGLTR,F,BLK,19-30,2
2020,11,GANGLTR,F,BLK,50-60,1
2020,11,GANGLTR,F,BLK,Juvenile,3
2020,11,GANGLTR,F,WHT,30-40,3
2020,11,GANGLTR,F,WWH,Juvenile,1
2020,11,GANGLTR,M,BLK,19-30,89
2020,11,GANGLTR,M,BLK,30-40,36
2020,11,GANGLTR,M,BLK,40-50,10
2020,11,GANGLTR,M,BLK,50-60,3
2020,11,GANGLTR,M,BLK,Juvenile,27
2020,11,GANGLTR,M,WHT,30-40,1
2020,11,GANGLTR,M,WHT,40-50,1
2020,11,GANGLTR,M,WWH,19-30,3
2020,11,GANGLTR,M,WWH,30-40,5
2020,11,GANGLTR,M,WWH,40-50,2
2020,11,INVSTG,F,BLK,19-30,307
2020,11,INVSTG,F,BLK,30-40,105
2020,11,INVSTG,F,BLK,40-50,84
2020,11,INVSTG,F,BLK,50-60,72
2020,11,INVSTG,F,BLK,60 or older,13
2020,11,INVSTG,F,BLK,Juvenile,70
2020,11,INVSTG,F,WHI,30-40,3
2020,11,INVSTG,F,WHT,19-30,51
2020,11,INVSTG,F,WHT,30-40,76
2020,11,INVSTG,F,WHT,40-50,31
2020,11,INVSTG,F,WHT,50-60,2
2020,11,INVSTG,F,WHT,60 or older,4
2020,11,INVSTG,F,WHT,Juvenile,2
2020,11,INVSTG,F,WWH,19-30,56
2020,11,INVSTG,F,WWH,30-40,42
2020,11,INVSTG,F,WWH,40-50,14
2020,11,INVSTG,F,WWH,50-60,12
2020,11,INVSTG,F,WWH,60 or older,1
2020,11,INVSTG,F,WWH,Juvenile,16
2020,11,INVSTG,M,API,19-30,8
2020,11,INVSTG,M,API,30-40,2
2020,11,INVSTG,M,API,40-50,3
2020,11,INVSTG,M,API,Juvenile,3
2020,11,INVSTG,M,BLK,19-30,2483
2020,11,INVSTG,M,BLK,30-40,1071
